artist,track,release_title,release_year,label,release_id,duration
Kylie Minogue,Can't Get You Out Of My Head,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:51
Westlife,Uptown Girl,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:06
DJ Ötzi,Hey Baby!,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:37
Bob The Builder,Mambo No.5,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:12
Steps,Chain Reaction,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:57
Five,Let's Dance,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:36
Sophie Ellis-Bextor,Take Me Home,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:14
Wyclef Jean,Perfect Gentleman,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:18
City High,What Would You Do?,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,2:55
Blue (5),If You Come Back,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:24
Nelly Furtado,Turn Off The Light,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,4:39
OPM (2),Heaven Is A Halfpipe,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,4:01
The Dandy Warhols,Bohemian Like You,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:33
Alien Ant Farm,Smooth Criminal,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:28
Sum 41,Fat Lip,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:01
Wheatus,A Little Respect,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:28
Travis,Sing,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:46
Jennifer Lopez,Ain't It Funny,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,4:02
Emma Bunton,Take My Breath Away,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:39
Gabrielle,Don't Need The Sun To Shine (To Make Me Smile),Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:25
Lighthouse Family,(I Wish I Knew How It Would Feel To Be) Free / One,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:49
Kate Winslet,What If,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,4:04
Jamiroquai,Little L,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:58
Destiny's Child,Bootylicious,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:29
D12,Purple Hills,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,4:20
"Eve (2), Gwen Stefani",Let Me Blow Ya Mind,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:44
Britney Spears,I'm A Slave 4 U,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:25
Mis-Teeq,One Night Stand,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:25
Mary J. Blige,Family Affair,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:25
Samantha Mumba,Baby Come On Over,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:04
Liberty X,Thinking It Over,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,4:03
Victoria Beckham,Not Such An Innocent Girl,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:18
Louise,Stuck In The Middle With You,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:45
Geri Halliwell,Scream If You Wanna Go Faster,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:24
allSTARS*,Things That Go Bump In The Night,Now That's What I Call Music! 50,2001,Ministry Of Sound,759144,3:23
